	ak_035166	ak_016465	ak_024143	ak_037037	ak_024401	ak_097125	ak_097366	ak_032645	ak_037693	ak_034033	ak_033463	ak_099390	ak_015445	ak_023546	ak_032440	op_033472	op_038401	op_102311	op_016307	op_023502	op_023870	op_098441	op_107201	op_035169	op_024146	op_024199	op_015958	op_032024	op_103496	op_023549
31532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
31551	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31553	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	72	88	1	8	0	0	4	0	0	0	5	0	1	1	0
31556	0	0	2	0	0	8	2	0	0	0	14	2	0	0	11	20	0	2	0	0	1	0	0	0	0	0	0	0	0	1
31604	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31609	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
31611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	1	0	2	0	0	0	8
31623	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	22	2	2	0	1
31640	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	1	0	0	0	0
31649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
31656	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1
31672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	3	0	0	0
31691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	1	0	0	0	35	1	0	0	0
31716	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31719	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
31741	0	0	1	0	5	4	7	2	2	0	4	7	3	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
31758	0	0	0	0	2	0	0	0	2	0	4	1	0	3	0	8	2	3	1	1	0	1	0	0	0	0	0	0	0	6
31765	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	2
31766	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31768	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1
31770	0	0	0	1	0	0	12	0	1	0	1	0	0	0	1	4	0	0	0	0	0	0	1	0	0	6	0	0	0	1
31778	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	2	0	0	0	0	0	1	0	0	0	0
31826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1
31839	0	0	0	0	0	1	7	8	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31840	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31852	0	4	1	0	3	8	0	2	0	0	7	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31858	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	0	0	0	0	0
31860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	12	0	0	0	2	6	0	1	0
31863	0	4	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
31879	0	0	0	0	0	0	25	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	8	0
31910	5	1	0	0	2	0	1	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
31936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	2	0	0	0	0	0	0	0	0	0
31938	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	2	0	0	4	0	0	0	0	0	0	0	0
31971	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31999	0	0	0	12	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32004	1	0	0	0	2	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32020	0	0	0	3	0	0	0	0	0	0	0	29	0	0	0	1	0	18	0	0	0	4	0	0	0	0	0	0	2	5
32025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	7	0	0
32028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	6	1	0	0	0	0	0	1	0	1	0	0
32046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	6	0	0	0
32053	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32069	1	0	0	1	0	0	0	0	1	0	11	3	0	0	0	9	6	2	0	11	2	0	0	1	0	0	0	0	3	5
32076	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32080	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
32098	0	0	2	2	0	28	4	2	11	0	81	15	0	1	30	148	11	92	82	6	35	99	1	10	0	26	32	5	2	3
32104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0
32106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3
32110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
32123	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	9	18	0	1	1	0	0	0	1	0	0	0	0
32170	4	2	12	0	147	0	0	83	56	17	5	1	0	106	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1
32172	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	3	1	0	0	1
32175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	1	0	0	0	1	0	0	0	0
32180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	1	3
32200	0	1	0	0	0	16	0	2	0	0	9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	2	0	0	0
32240	0	0	0	0	0	6	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	2	0	0	0	0	1	0	0	0	0	0	0
32247	1	0	0	0	0	15	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	3	3	49	0	0	0	0	1	0	0	0	0
32266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
32273	0	0	0	0	0	0	0	0	0	0	11	2	0	0	16	30	6	3	4	1	0	4	0	0	0	5	10	4	1	2
32277	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32285	0	0	0	0	0	0	2	1	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32290	0	3	1	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32297	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
32300	0	0	1	0	0	0	0	0	1	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32311	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
32317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	2	0	0	0	12	0	0	0	0	0	0	0
32322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
32326	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0
32334	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
32339	0	0	0	0	4	5	0	7	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32340	0	0	0	0	0	6	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	5	0	0	0	0	0	0	0
32345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0
32353	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
32373	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
32385	0	0	1	0	8	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32409	0	2	0	0	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32414	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
32418	1	2	0	0	3	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32434	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	9	1	0	0	0	0	1	0	0	0	2	3	0	0	1
32437	0	0	1	0	0	0	0	0	0	0	9	0	0	1	0	3	4	0	1	0	0	0	0	0	0	0	1	1	0	1
32443	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32444	0	0	0	0	0	0	0	0	0	0	20	0	0	1	4	11	0	0	1	0	0	1	0	1	0	0	14	0	0	1
32462	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
32502	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	4	0	1	0	0	0	0	2	1	0	0	0
32503	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	19	3	0	0	0	1	0	0	0	0	0	0	0	0	0
32506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0
32518	0	0	1	0	0	2	3	1	1	0	14	0	0	0	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32525	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0
32536	0	1	0	0	2	1	0	3	0	0	13	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
32560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	6	5	0	0	0
32563	0	0	0	0	0	0	17	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	3	0	0	1	0	0	0	0
32566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	4	0	1	0	0	1	0	0	0
32570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	6	0	0	0	0	0	14
32576	0	0	2	1	1	0	1	1	1	1	9	5	2	2	3	4	2	2	0	2	0	0	0	1	5	0	0	0	0	12
32641	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
32648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	2	0	0
32701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	3	0	0	0	0
32709	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32713	0	0	0	18	0	0	1	0	0	0	0	75	0	0	0	0	6	0	0	0	0	16	0	0	1	0	0	4	15	0
32722	0	0	0	0	0	0	0	0	1	0	0	0	37	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
32732	0	0	1	0	4	21	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32739	1	0	0	0	0	0	0	0	0	0	40	0	0	0	0	59	1	0	5	11	2	3	0	0	0	1	0	1	2	1
32754	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32798	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
32813	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32820	1	3	0	0	0	3	0	6	0	1	13	6	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32834	1	0	1	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32839	0	0	0	0	0	0	1	0	1	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
32871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
32884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	1	3	0	0	0
32888	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32894	0	0	0	0	0	0	8	0	0	0	5	1	0	1	7	0	0	2	0	0	4	6	0	0	0	0	0	0	0	1
32921	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32924	0	0	0	0	0	0	2	0	2	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
32931	0	0	0	0	0	2	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32941	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32971	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
32985	0	0	0	3	0	0	0	0	0	0	0	7	0	0	0	68	0	3	0	9	1	0	0	1	48	0	2	1	74	13
32988	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
33014	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33016	0	3	2	0	26	4	0	0	0	0	7	2	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0
33044	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33049	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0
33050	0	0	0	0	0	2	0	0	0	0	1	0	0	0	4	4	0	0	2	0	1	0	0	0	0	1	0	0	0	0
33052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	1	0	1	0	0	0	0	1	0	0	0	0
33054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
33058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3	0	1
33062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
33080	0	0	0	0	0	0	1	0	0	2	1	5	0	0	3	0	2	1	1	0	2	3	0	0	0	3	1	0	2	7
33084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	9	0	1	0	0
33086	0	0	1	2	0	0	0	1	1	1	17	1	2	4	0	1	1	0	1	0	0	0	1	0	5	0	0	0	0	7
33089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	1	0	0	0	0	0	1
33106	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	2	0	3	0	0	0	0
33110	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	5	1	0	0	1	0	0	4	0	0	0	0
33117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1
33118	0	0	0	0	1	11	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33128	1	2	10	0	21	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
33155	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33156	19	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
33175	0	0	2	0	0	0	1	0	6	0	41	0	0	0	5	112	4	2	21	2	1	0	10	0	0	12	0	0	2	6
33185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
33187	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
33191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
33198	0	6	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33206	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33220	0	20	0	0	126	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33255	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	2
33258	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	6	2	0	1	0	1	0	0	0	0	0	0	1	45	0
33261	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	1	10	0	3	0	0	4	0	0	0	0	0	0	0
33267	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	8	12	0	0	0
33272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0
33278	0	0	0	0	0	0	1	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33281	0	0	0	0	0	0	3	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
33289	0	0	4	0	3	71	36	26	3	0	13	5	2	5	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
33320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	2	1	0	1
33323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
33330	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33340	0	1	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33344	2	20	0	0	184	0	2	1	4	2	7	0	0	75	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33348	0	0	1	17	0	0	0	0	1	0	0	0	0	0	0	2	1	0	1	8	3	0	0	4	3	0	0	26	4	8
33355	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	2	1	1	0	1
33376	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1436	0	1	0	0	0	0	0	0	67	0
33399	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33418	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33420	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0
33422	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33423	0	0	0	0	0	0	0	0	0	0	23	0	0	0	1	49	15	0	71	5	0	24	0	1	0	48	11	2	2	0
33425	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	11	2	0	2	3	0	1	0	1	2	2	0	0
33436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	1	1	84	0	0
33459	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5
33465	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
33478	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
33517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	7	0	1	0	0	1	0
33530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	1	0	1
33531	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33534	0	40	15	0	17	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
33547	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
33555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	1	0	0	0	0	0	0	0	1
33570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	2
33582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
33592	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	3	1	0	0	13	0	4	0	4	2	1	0	3
33616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
33619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
33634	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0
33636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
33648	0	0	0	3	0	0	11	0	2	0	2	0	0	0	2	4	0	0	1	0	0	0	0	0	2	3	0	0	1	2
33654	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	2	0	0	1	0	1	0	0	0	0	0	0	0
33655	4	17	4	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33660	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
33666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
33688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	1
33696	0	0	3	0	0	1	0	0	2	0	5	0	0	0	7	34	7	1	2	1	4	1	0	1	0	0	3	0	0	1
33704	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0
33712	0	0	1	0	4	2	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33733	3	8	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
33765	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33790	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	0	0	1	4	0	0	0	0	7	0	0	15
33797	0	4	11	0	147	20	0	3	0	0	15	3	0	51	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	9	8	0	1	0	10	1	0	0	0	0	0	0
