	root	phylum	class	order	family	genus
33269	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
33272	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
33278	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
33281	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
33289	Root	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella
33320	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
33323	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
33330	Root	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
33340	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
33344	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
33348	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
33355	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
33376	Root	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
33385	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
33399	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
33418	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
33420	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
33422	Root	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
33423	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
33425	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
33436	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
33459	unk	unk	unk	unk	unk	unk
33465	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
33478	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
33517	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
33524	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
33530	Root	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Cardiobacterium
33531	Root	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
33534	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
33547	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
33555	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
33570	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
33582	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
33592	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
33603	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
33616	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
33619	Root	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema
33634	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
33636	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
33648	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
33654	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
33655	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
33660	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
33666	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
33688	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
33696	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
33704	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
33712	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
33733	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
33765	Root	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella
33790	Root	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
33793	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
33797	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
33802	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
33815	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Tannerella
33832	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
33837	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Anaeroglobus
33839	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
33857	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
33870	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
33874	Root	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
33878	Root	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella
33879	Root	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema
33881	Root	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
33890	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
33891	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
33916	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
33917	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
33921	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
33922	Root	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
33927	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
33941	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
33946	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
33948	Root	Tenericutes	Mollicutes	RF39	unk	unk
33955	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
33986	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
33987	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
33992	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
34000	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
34003	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
34005	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
34007	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella
34023	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
34043	Root	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Catonella
34049	Root	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
34050	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
34054	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
34057	Root	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella
34058	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
34062	Root	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
34101	unk	unk	unk	unk	unk	unk
34107	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas
34115	Root	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema
34117	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34119	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34130	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
34132	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34151	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
34157	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
34164	Root	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
34172	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
34174	unk	unk	unk	unk	unk	unk
34185	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34196	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
34213	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas
34215	Root	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema
34221	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
34229	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34237	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
34257	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34273	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
34275	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
34278	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
34283	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34284	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34286	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34293	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
34301	Root	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unk
34314	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
34315	Root	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella
34330	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34333	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34335	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
34349	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
34367	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter
34368	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
34375	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
34388	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
34398	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34414	unk	unk	unk	unk	unk	unk
34416	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
34417	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34430	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
34431	unk	unk	unk	unk	unk	unk
34442	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
34451	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
34455	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34458	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
34480	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
34490	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34498	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34524	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
34535	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
34540	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34543	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34545	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
34546	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34550	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34561	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34578	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
34602	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34603	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34626	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34637	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
34640	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
34642	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
34649	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34652	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34668	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34669	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
34672	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34678	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34690	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34710	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34718	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34724	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas
34734	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34740	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34758	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34764	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34772	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34786	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
34790	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
34800	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
34806	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
34812	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34825	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
34830	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
34831	Root	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
34834	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
34850	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34854	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
34862	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
34866	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
34869	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
34873	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
34877	unk	unk	unk	unk	unk	unk
34883	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34890	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
34892	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
34893	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
34894	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
34895	Root	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
34896	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
34901	Root	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
34913	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34915	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
34916	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34918	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
34919	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
34924	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
34928	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
34937	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
34938	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
34944	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
34945	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
34946	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
34950	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34959	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
34967	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
34972	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
34981	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
34991	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
35001	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
35002	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
35019	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
35023	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
35028	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
35029	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
35034	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
35037	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
35051	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
35058	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
35062	unk	unk	unk	unk	unk	unk
35066	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
35068	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
35079	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
35083	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
35085	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
35089	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
35103	Root	Firmicutes	Clostridia	Clostridiales	Clostridiales	FamilyXI.IncertaeSedis
35106	unk	unk	unk	unk	unk	unk
35112	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
35114	Root	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
35119	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
35146	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
35155	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
35163	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
35183	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
35188	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
35204	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
35205	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
35206	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
35217	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
35219	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
35239	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
35243	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
35248	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
35264	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
35280	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
35287	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
35291	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
35293	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
35298	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
35306	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
35315	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
35323	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
35324	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
35335	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
35340	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
